CountryName,Date,PredictedDailyNewCases,PredictedDailyQuantile25,PredictedDailyQuantile75
Brazil,2021-02-20,52647,52647,57867
Brazil,2021-02-21,52540,52540,58141
Brazil,2021-02-22,52426,52426,58408
Brazil,2021-02-23,52304,52304,58668
Brazil,2021-02-24,52175,52175,58919
Brazil,2021-02-25,52038,52038,59163
Brazil,2021-02-26,51894,51894,59399
Brazil,2021-02-27,51742,51742,59627
Brazil,2021-02-28,51583,51583,59846
Brazil,2021-03-01,51417,51417,60058
Brazil,2021-03-02,51244,51244,60261
Brazil,2021-03-03,51064,51064,60456
Brazil,2021-03-04,50876,50876,60643
Brazil,2021-03-05,50682,50682,60820
Brazil,2021-03-06,50481,50481,60990
Brazil,2021-03-07,50273,50273,61150
Brazil,2021-03-08,50059,50059,61302
Brazil,2021-03-09,49838,49838,61445
Brazil,2021-03-10,49610,49610,61579
Brazil,2021-03-11,49376,49376,61704
Brazil,2021-03-12,49136,49136,61820
Brazil,2021-03-13,48890,48890,61927
Brazil,2021-03-14,48638,48638,62025
Brazil,2021-03-15,48379,48379,62114
Brazil,2021-03-16,48115,48115,62193
Brazil,2021-03-17,47845,47845,62264
Brazil,2021-03-18,47570,47570,62325
Brazil,2021-03-19,47289,47289,62376
Brazil,2021-03-20,47002,47002,62419
Brazil,2021-03-21,46710,46710,62452
Brunei,2021-02-19,1,1,1
Brunei,2021-02-20,1,1,1
Brunei,2021-02-21,1,1,1
Brunei,2021-02-22,1,1,1
Brunei,2021-02-23,1,1,1
Brunei,2021-02-24,1,1,1
Brunei,2021-02-25,1,1,1
Brunei,2021-02-26,1,1,1
Brunei,2021-02-27,1,1,1
Brunei,2021-02-28,1,1,1
Brunei,2021-03-01,1,1,1
Brunei,2021-03-02,1,1,1
Brunei,2021-03-03,1,1,1
Brunei,2021-03-04,1,1,1
Brunei,2021-03-05,1,1,1
Brunei,2021-03-06,1,1,1
Brunei,2021-03-07,1,1,1
Brunei,2021-03-08,1,1,1
Brunei,2021-03-09,1,1,1
Brunei,2021-03-10,1,1,1
Brunei,2021-03-11,1,1,1
Brunei,2021-03-12,1,1,1
Brunei,2021-03-13,1,1,1
Brunei,2021-03-14,1,1,1
Brunei,2021-03-15,1,1,1
Brunei,2021-03-16,1,1,1
Brunei,2021-03-17,0,0,1
Brunei,2021-03-18,0,0,0
Brunei,2021-03-19,0,0,0
Brunei,2021-03-20,0,0,0
Brunei,2021-03-21,0,0,0
Bulgaria,2021-02-19,705,687,705
Bulgaria,2021-02-20,703,684,703
Bulgaria,2021-02-21,702,681,702
Bulgaria,2021-02-22,700,678,700
Bulgaria,2021-02-23,699,675,699
Bulgaria,2021-02-24,697,672,697
Bulgaria,2021-02-25,695,669,695
Bulgaria,2021-02-26,693,666,693
Bulgaria,2021-02-27,691,663,691
Bulgaria,2021-02-28,689,660,689
Bulgaria,2021-03-01,687,656,687
Bulgaria,2021-03-02,684,653,684
Bulgaria,2021-03-03,682,649,682
Bulgaria,2021-03-04,679,645,679
Bulgaria,2021-03-05,677,642,677
Bulgaria,2021-03-06,674,638,674
Bulgaria,2021-03-07,671,634,671
Bulgaria,2021-03-08,669,630,669
Bulgaria,2021-03-09,666,626,666
Bulgaria,2021-03-10,662,622,662
Bulgaria,2021-03-11,659,617,659
Bulgaria,2021-03-12,656,613,656
Bulgaria,2021-03-13,653,609,653
Bulgaria,2021-03-14,649,605,649
Bulgaria,2021-03-15,646,600,646
Bulgaria,2021-03-16,642,596,642
Bulgaria,2021-03-17,639,591,639
Bulgaria,2021-03-18,635,586,635
Bulgaria,2021-03-19,631,582,631
Bulgaria,2021-03-20,627,577,627
Bulgaria,2021-03-21,624,572,624
Burkina Faso,2021-02-19,91,85,116
Burkina Faso,2021-02-20,92,85,119
Burkina Faso,2021-02-21,92,85,121
Burkina Faso,2021-02-22,92,85,124
Burkina Faso,2021-02-23,93,84,127
Burkina Faso,2021-02-24,93,84,129
Burkina Faso,2021-02-25,93,84,132
Burkina Faso,2021-02-26,93,84,135
Burkina Faso,2021-02-27,93,83,138
Burkina Faso,2021-02-28,94,83,141
Burkina Faso,2021-03-01,94,83,144
Burkina Faso,2021-03-02,94,83,146
Burkina Faso,2021-03-03,94,82,149
Burkina Faso,2021-03-04,94,82,153
Burkina Faso,2021-03-05,94,82,156
Burkina Faso,2021-03-06,95,81,159
Burkina Faso,2021-03-07,95,81,162
Burkina Faso,2021-03-08,95,81,165
Burkina Faso,2021-03-09,95,80,168
Burkina Faso,2021-03-10,95,80,172
Burkina Faso,2021-03-11,95,79,175
Burkina Faso,2021-03-12,95,79,178
Burkina Faso,2021-03-13,95,79,182
Burkina Faso,2021-03-14,95,78,185
Burkina Faso,2021-03-15,95,78,189
Burkina Faso,2021-03-16,95,77,192
Burkina Faso,2021-03-17,95,77,196
Burkina Faso,2021-03-18,95,76,199
Burkina Faso,2021-03-19,95,76,203
Burkina Faso,2021-03-20,95,75,206
Burkina Faso,2021-03-21,95,75,210
Burundi,2021-02-19,13,10,13
Burundi,2021-02-20,13,10,13
Burundi,2021-02-21,13,10,13
Burundi,2021-02-22,13,10,13
Burundi,2021-02-23,13,9,13
Burundi,2021-02-24,13,9,13
Burundi,2021-02-25,13,9,13
Burundi,2021-02-26,13,9,13
Burundi,2021-02-27,12,9,12
Burundi,2021-02-28,12,8,12
Burundi,2021-03-01,12,8,12
Burundi,2021-03-02,12,8,12
Burundi,2021-03-03,12,8,12
Burundi,2021-03-04,12,8,12
Burundi,2021-03-05,12,7,12
Burundi,2021-03-06,12,7,12
Burundi,2021-03-07,12,7,12
Burundi,2021-03-08,12,7,12
Burundi,2021-03-09,12,7,12
Burundi,2021-03-10,12,7,12
Burundi,2021-03-11,12,6,12
Burundi,2021-03-12,12,6,12
Burundi,2021-03-13,12,6,12
Burundi,2021-03-14,12,6,12
Burundi,2021-03-15,11,6,11
Burundi,2021-03-16,11,5,11
Burundi,2021-03-17,11,5,11
Burundi,2021-03-18,11,5,11
Burundi,2021-03-19,11,5,11
Burundi,2021-03-20,11,5,11
Burundi,2021-03-21,11,5,11
Cambodia,2021-02-19,2,2,2
Cambodia,2021-02-20,2,2,2
Cambodia,2021-02-21,2,2,2
Cambodia,2021-02-22,2,2,2
Cambodia,2021-02-23,2,2,2
Cambodia,2021-02-24,2,2,2
Cambodia,2021-02-25,2,2,2
Cambodia,2021-02-26,2,2,2
Cambodia,2021-02-27,2,2,2
Cambodia,2021-02-28,2,2,2
Cambodia,2021-03-01,2,2,2
Cambodia,2021-03-02,2,2,2
Cambodia,2021-03-03,2,2,2
Cambodia,2021-03-04,2,2,2
Cambodia,2021-03-05,2,2,2
Cambodia,2021-03-06,2,2,2
Cambodia,2021-03-07,2,2,2
Cambodia,2021-03-08,2,2,2
Cambodia,2021-03-09,2,2,2
Cambodia,2021-03-10,2,2,2
Cambodia,2021-03-11,2,2,2
Cambodia,2021-03-12,2,1,2
Cambodia,2021-03-13,2,1,2
Cambodia,2021-03-14,1,1,2
Cambodia,2021-03-15,1,1,2
Cambodia,2021-03-16,1,1,2
Cambodia,2021-03-17,1,1,2
Cambodia,2021-03-18,1,1,2
Cambodia,2021-03-19,1,1,2
Cambodia,2021-03-20,1,1,2
Cambodia,2021-03-21,1,1,1
Cameroon,2021-02-19,886,879,914
Cameroon,2021-02-20,884,877,915
Cameroon,2021-02-21,883,875,915
Cameroon,2021-02-22,882,874,916
Cameroon,2021-02-23,880,872,917
Cameroon,2021-02-24,878,869,917
Cameroon,2021-02-25,877,867,917
Cameroon,2021-02-26,875,865,918
Cameroon,2021-02-27,873,862,918
Cameroon,2021-02-28,871,859,918
Cameroon,2021-03-01,868,857,917
Cameroon,2021-03-02,866,854,917
Cameroon,2021-03-03,863,851,916
Cameroon,2021-03-04,861,848,916
Cameroon,2021-03-05,858,844,915
Cameroon,2021-03-06,855,841,914
Cameroon,2021-03-07,852,838,913
Cameroon,2021-03-08,849,834,912
Cameroon,2021-03-09,845,830,910
Cameroon,2021-03-10,842,826,909
Cameroon,2021-03-11,838,823,907
Cameroon,2021-03-12,835,819,906
Cameroon,2021-03-13,831,814,904
Cameroon,2021-03-14,827,810,902
Cameroon,2021-03-15,823,806,900
Cameroon,2021-03-16,819,801,897
Cameroon,2021-03-17,815,797,895
Cameroon,2021-03-18,811,792,892
Cameroon,2021-03-19,807,788,890
Cameroon,2021-03-20,802,783,887
Cameroon,2021-03-21,798,778,884
Canada,2021-02-19,3748,3290,3748
Canada,2021-02-20,3741,3251,3741
Canada,2021-02-21,3734,3213,3734
Canada,2021-02-22,3726,3174,3726
Canada,2021-02-23,3717,3135,3717
Canada,2021-02-24,3708,3096,3708
Canada,2021-02-25,3698,3057,3698
Canada,2021-02-26,3688,3018,3688
Canada,2021-02-27,3677,2979,3677
Canada,2021-02-28,3666,2941,3666
Canada,2021-03-01,3654,2902,3654
Canada,2021-03-02,3642,2863,3642
Canada,2021-03-03,3629,2825,3629
Canada,2021-03-04,3615,2787,3615
Canada,2021-03-05,3602,2748,3602
Canada,2021-03-06,3587,2710,3587
Canada,2021-03-07,3573,2672,3573
Canada,2021-03-08,3557,2634,3557
Canada,2021-03-09,3542,2597,3542
Canada,2021-03-10,3525,2559,3525
Canada,2021-03-11,3509,2522,3509
Canada,2021-03-12,3492,2485,3492
Canada,2021-03-13,3474,2448,3474
Canada,2021-03-14,3456,2411,3456
Canada,2021-03-15,3438,2374,3438
Canada,2021-03-16,3419,2338,3419
Canada,2021-03-17,3400,2302,3400
Canada,2021-03-18,3380,2266,3380
Canada,2021-03-19,3360,2230,3360
Canada,2021-03-20,3340,2194,3340
Canada,2021-03-21,3319,2159,3319
Cape Verde,2021-02-19,54,50,60
Cape Verde,2021-02-20,55,50,60
Cape Verde,2021-02-21,55,50,61
Cape Verde,2021-02-22,55,50,62
Cape Verde,2021-02-23,55,49,63
Cape Verde,2021-02-24,56,49,63
Cape Verde,2021-02-25,56,49,64
Cape Verde,2021-02-26,56,49,65
Cape Verde,2021-02-27,56,49,65
Cape Verde,2021-02-28,56,49,66
Cape Verde,2021-03-01,56,48,67
Cape Verde,2021-03-02,57,48,67
Cape Verde,2021-03-03,57,48,68
Cape Verde,2021-03-04,57,48,69
Cape Verde,2021-03-05,57,48,69
Cape Verde,2021-03-06,57,48,70
Cape Verde,2021-03-07,57,47,71
Cape Verde,2021-03-08,57,47,71
Cape Verde,2021-03-09,58,47,72
Cape Verde,2021-03-10,58,47,73
Cape Verde,2021-03-11,58,46,73
Cape Verde,2021-03-12,58,46,74
Cape Verde,2021-03-13,58,46,75
Cape Verde,2021-03-14,58,46,75
Cape Verde,2021-03-15,58,45,76
Cape Verde,2021-03-16,58,45,76
Cape Verde,2021-03-17,58,45,77
Cape Verde,2021-03-18,58,45,78
Cape Verde,2021-03-19,58,44,78
Cape Verde,2021-03-20,58,44,79
Cape Verde,2021-03-21,58,44,79
Central African Republic,2021-02-19,8,4,8
Central African Republic,2021-02-20,8,3,8
Central African Republic,2021-02-21,8,3,8
Central African Republic,2021-02-22,8,3,8
Central African Republic,2021-02-23,8,3,8
Central African Republic,2021-02-24,8,2,8
Central African Republic,2021-02-25,8,2,8
Central African Republic,2021-02-26,8,2,8
Central African Republic,2021-02-27,8,2,8
Central African Republic,2021-02-28,8,2,8
Central African Republic,2021-03-01,8,1,8
Central African Republic,2021-03-02,8,1,8
Central African Republic,2021-03-03,7,1,7
Central African Republic,2021-03-04,7,1,7
Central African Republic,2021-03-05,7,1,7
Central African Republic,2021-03-06,7,0,7
Central African Republic,2021-03-07,7,0,7
Central African Republic,2021-03-08,7,0,7
Central African Republic,2021-03-09,7,0,7
Central African Republic,2021-03-10,7,0,7
Central African Republic,2021-03-11,7,0,7
Central African Republic,2021-03-12,7,0,7
Central African Republic,2021-03-13,7,0,7
Central African Republic,2021-03-14,7,0,7
Central African Republic,2021-03-15,7,0,7
Central African Republic,2021-03-16,7,0,7
Central African Republic,2021-03-17,7,0,7
Central African Republic,2021-03-18,7,0,7
Central African Republic,2021-03-19,7,0,7
Central African Republic,2021-03-20,7,0,7
Central African Republic,2021-03-21,7,0,7
Chad,2021-02-19,17,14,19
Chad,2021-02-20,17,14,19
Chad,2021-02-21,17,13,19
Chad,2021-02-22,17,13,19
Chad,2021-02-23,17,13,19
Chad,2021-02-24,17,13,19
Chad,2021-02-25,17,12,19
Chad,2021-02-26,17,12,19
Chad,2021-02-27,17,12,19
Chad,2021-02-28,17,12,19
Chad,2021-03-01,17,12,19
Chad,2021-03-02,16,11,19
Chad,2021-03-03,16,11,19
Chad,2021-03-04,16,11,19
Chad,2021-03-05,16,11,19
Chad,2021-03-06,16,11,19
Chad,2021-03-07,16,10,20
Chad,2021-03-08,16,10,20
Chad,2021-03-09,16,10,20
Chad,2021-03-10,16,10,20
Chad,2021-03-11,16,10,20
Chad,2021-03-12,16,10,20
Chad,2021-03-13,16,9,20
Chad,2021-03-14,15,9,20
Chad,2021-03-15,15,9,20
Chad,2021-03-16,15,9,20
Chad,2021-03-17,15,9,20
Chad,2021-03-18,15,9,20
Chad,2021-03-19,15,8,20
Chad,2021-03-20,15,8,20
Chad,2021-03-21,15,8,20
Chile,2021-02-19,3623,3502,3868
Chile,2021-02-20,3626,3495,3890
Chile,2021-02-21,3628,3488,3912
Chile,2021-02-22,3630,3480,3934
Chile,2021-02-23,3631,3472,3955
Chile,2021-02-24,3631,3464,3975
Chile,2021-02-25,3631,3455,3995
Chile,2021-02-26,3631,3445,4015
Chile,2021-02-27,3630,3435,4034
Chile,2021-02-28,3628,3424,4052
Chile,2021-03-01,3626,3413,4070
Chile,2021-03-02,3623,3402,4088
Chile,2021-03-03,3620,3390,4105
Chile,2021-03-04,3616,3377,4121
Chile,2021-03-05,3612,3364,4137
Chile,2021-03-06,3607,3351,4152
Chile,2021-03-07,3601,3337,4167
Chile,2021-03-08,3595,3323,4181
Chile,2021-03-09,3589,3308,4195
Chile,2021-03-10,3582,3293,4207
Chile,2021-03-11,3574,3278,4220
Chile,2021-03-12,3566,3262,4231
Chile,2021-03-13,3558,3245,4243
Chile,2021-03-14,3549,3229,4253
Chile,2021-03-15,3539,3211,4263
Chile,2021-03-16,3529,3194,4272
Chile,2021-03-17,3518,3176,4281
Chile,2021-03-18,3507,3158,4289
Chile,2021-03-19,3496,3139,4296
Chile,2021-03-20,3484,3120,4303
Chile,2021-03-21,3471,3100,4309
China,2021-02-19,20,18,20
China,2021-02-20,20,17,20
China,2021-02-21,20,17,20
China,2021-02-22,19,17,20
China,2021-02-23,19,17,20
China,2021-02-24,19,16,20
China,2021-02-25,19,16,20
China,2021-02-26,19,16,20
China,2021-02-27,19,16,20
China,2021-02-28,19,15,19
China,2021-03-01,19,15,19
China,2021-03-02,19,15,19
China,2021-03-03,19,15,19
China,2021-03-04,18,15,19
China,2021-03-05,18,14,19
China,2021-03-06,18,14,19
China,2021-03-07,18,14,19
China,2021-03-08,18,14,19
China,2021-03-09,18,13,19
China,2021-03-10,18,13,19
China,2021-03-11,18,13,18
China,2021-03-12,17,13,18
China,2021-03-13,17,13,18
China,2021-03-14,17,12,18
China,2021-03-15,17,12,18
China,2021-03-16,17,12,18
China,2021-03-17,17,12,18
China,2021-03-18,17,11,18
China,2021-03-19,17,11,18
China,2021-03-20,16,11,17
China,2021-03-21,16,11,17
Colombia,2021-02-19,8905,8809,9873
Colombia,2021-02-20,8896,8792,9941
Colombia,2021-02-21,8886,8775,10008
Colombia,2021-02-22,8874,8756,10074
Colombia,2021-02-23,8860,8735,10139
Colombia,2021-02-24,8846,8714,10203
Colombia,2021-02-25,8830,8691,10266
Colombia,2021-02-26,8813,8667,10328
Colombia,2021-02-27,8795,8641,10388
Colombia,2021-02-28,8775,8615,10448
Colombia,2021-03-01,8754,8587,10506
Colombia,2021-03-02,8732,8558,10563
Colombia,2021-03-03,8708,8528,10618
Colombia,2021-03-04,8684,8497,10672
Colombia,2021-03-05,8658,8464,10725
Colombia,2021-03-06,8631,8431,10777
Colombia,2021-03-07,8602,8396,10827
Colombia,2021-03-08,8573,8360,10876
Colombia,2021-03-09,8542,8323,10923
Colombia,2021-03-10,8510,8285,10969
Colombia,2021-03-11,8477,8246,11013
Colombia,2021-03-12,8443,8206,11056
Colombia,2021-03-13,8408,8165,11098
Colombia,2021-03-14,8371,8123,11138
Colombia,2021-03-15,8334,8079,11176
Colombia,2021-03-16,8295,8035,11213
Colombia,2021-03-17,8256,7990,11248
Colombia,2021-03-18,8215,7944,11282
Colombia,2021-03-19,8173,7897,11314
Colombia,2021-03-20,8131,7849,11344
Colombia,2021-03-21,8087,7801,11373
Comoros,2021-02-19,59,59,59
Comoros,2021-02-20,59,59,59
Comoros,2021-02-21,59,59,59
Comoros,2021-02-22,59,59,59
Comoros,2021-02-23,59,59,59
Comoros,2021-02-24,59,59,59
Comoros,2021-02-25,58,58,58
Comoros,2021-02-26,58,58,58
Comoros,2021-02-27,58,58,58
Comoros,2021-02-28,58,58,58
Comoros,2021-03-01,58,58,58
Comoros,2021-03-02,58,58,58
Comoros,2021-03-03,57,57,57
Comoros,2021-03-04,57,57,57
Comoros,2021-03-05,57,57,57
Comoros,2021-03-06,57,57,57
Comoros,2021-03-07,56,56,56
Comoros,2021-03-08,56,56,56
Comoros,2021-03-09,56,56,56
Comoros,2021-03-10,56,56,56
Comoros,2021-03-11,55,55,55
Comoros,2021-03-12,55,55,55
Comoros,2021-03-13,55,55,55
Comoros,2021-03-14,54,54,54
Comoros,2021-03-15,54,54,54
Comoros,2021-03-16,54,54,54
Comoros,2021-03-17,53,53,53
Comoros,2021-03-18,53,53,53
Comoros,2021-03-19,53,53,53
Comoros,2021-03-20,52,52,52
Comoros,2021-03-21,52,52,52
Congo,2021-02-19,191,171,211
Congo,2021-02-20,193,171,214
Congo,2021-02-21,194,170,217
Congo,2021-02-22,195,170,221
Congo,2021-02-23,196,170,224
Congo,2021-02-24,198,169,227
Congo,2021-02-25,199,169,230
Congo,2021-02-26,200,168,233
Congo,2021-02-27,201,168,236
Congo,2021-02-28,202,167,239
Congo,2021-03-01,203,167,242
Congo,2021-03-02,204,166,245
Congo,2021-03-03,205,166,248
Congo,2021-03-04,206,165,252
Congo,2021-03-05,207,164,255
Congo,2021-03-06,208,164,258
Congo,2021-03-07,209,163,261
Congo,2021-03-08,210,162,264
Congo,2021-03-09,211,161,267
Congo,2021-03-10,212,161,270
Congo,2021-03-11,212,160,273
Congo,2021-03-12,213,159,276
Congo,2021-03-13,214,158,279
Congo,2021-03-14,215,157,282
Congo,2021-03-15,215,157,286
Congo,2021-03-16,216,156,289
Congo,2021-03-17,217,155,292
Congo,2021-03-18,217,154,295
Congo,2021-03-19,218,153,298
Congo,2021-03-20,218,152,301
Congo,2021-03-21,219,151,304
Costa Rica,2021-02-19,626,626,649
Costa Rica,2021-02-20,625,624,650
Costa Rica,2021-02-21,623,623,650
Costa Rica,2021-02-22,622,622,651
Costa Rica,2021-02-23,620,620,651
Costa Rica,2021-02-24,619,619,651
Costa Rica,2021-02-25,617,617,652
Costa Rica,2021-02-26,616,615,652
Costa Rica,2021-02-27,614,614,652
Costa Rica,2021-02-28,612,612,651
Costa Rica,2021-03-01,610,610,651
Costa Rica,2021-03-02,608,608,651
Costa Rica,2021-03-03,606,605,650
Costa Rica,2021-03-04,604,603,650
Costa Rica,2021-03-05,601,601,649
Costa Rica,2021-03-06,599,599,648
Costa Rica,2021-03-07,596,596,648
Costa Rica,2021-03-08,594,593,647
Costa Rica,2021-03-09,591,591,646
Costa Rica,2021-03-10,588,588,645
Costa Rica,2021-03-11,586,585,643
Costa Rica,2021-03-12,583,582,642
Costa Rica,2021-03-13,580,580,641
Costa Rica,2021-03-14,577,577,639
Costa Rica,2021-03-15,574,573,638
Costa Rica,2021-03-16,571,570,636
Costa Rica,2021-03-17,567,567,634
Costa Rica,2021-03-18,564,564,632
Costa Rica,2021-03-19,561,560,630
Costa Rica,2021-03-20,557,557,628
Costa Rica,2021-03-21,554,554,626
Cote d'Ivoire,2021-02-19,201,201,204
Cote d'Ivoire,2021-02-20,201,201,203
Cote d'Ivoire,2021-02-21,201,201,203
Cote d'Ivoire,2021-02-22,200,200,203
Cote d'Ivoire,2021-02-23,200,200,202
Cote d'Ivoire,2021-02-24,199,199,202
Cote d'Ivoire,2021-02-25,199,199,202
Cote d'Ivoire,2021-02-26,198,198,201
Cote d'Ivoire,2021-02-27,198,198,201
Cote d'Ivoire,2021-02-28,197,197,200
Cote d'Ivoire,2021-03-01,196,196,200
Cote d'Ivoire,2021-03-02,196,196,199
Cote d'Ivoire,2021-03-03,195,195,199
Cote d'Ivoire,2021-03-04,194,194,198
Cote d'Ivoire,2021-03-05,193,193,198
Cote d'Ivoire,2021-03-06,193,193,197
Cote d'Ivoire,2021-03-07,192,192,196
Cote d'Ivoire,2021-03-08,191,191,195
Cote d'Ivoire,2021-03-09,190,190,195
Cote d'Ivoire,2021-03-10,189,189,194
Cote d'Ivoire,2021-03-11,188,188,193
Cote d'Ivoire,2021-03-12,187,187,192
Cote d'Ivoire,2021-03-13,186,186,192
Cote d'Ivoire,2021-03-14,185,185,191
Cote d'Ivoire,2021-03-15,184,184,190
Cote d'Ivoire,2021-03-16,183,183,189
Cote d'Ivoire,2021-03-17,182,182,188
Cote d'Ivoire,2021-03-18,181,181,187
Cote d'Ivoire,2021-03-19,180,180,186
Cote d'Ivoire,2021-03-20,179,179,185
Cote d'Ivoire,2021-03-21,178,178,184
Croatia,2021-02-19,400,350,421
Croatia,2021-02-20,398,344,420
Croatia,2021-02-21,395,339,419
Croatia,2021-02-22,393,333,418
Croatia,2021-02-23,391,328,417
Croatia,2021-02-24,388,322,416
Croatia,2021-02-25,386,317,415
Croatia,2021-02-26,383,312,414
Croatia,2021-02-27,380,306,412
Croatia,2021-02-28,378,301,411
Croatia,2021-03-01,375,296,410
Croatia,2021-03-02,372,291,408
Croatia,2021-03-03,370,286,407
Croatia,2021-03-04,367,281,405
Croatia,2021-03-05,364,276,404
Croatia,2021-03-06,361,271,402
Croatia,2021-03-07,358,266,401
Croatia,2021-03-08,355,261,399
Croatia,2021-03-09,352,256,397
Croatia,2021-03-10,349,251,395
Croatia,2021-03-11,346,246,393
Croatia,2021-03-12,343,242,391
Croatia,2021-03-13,340,237,390
Croatia,2021-03-14,337,233,387
Croatia,2021-03-15,334,228,385
Croatia,2021-03-16,331,224,383
Croatia,2021-03-17,328,219,381
Croatia,2021-03-18,325,215,379
Croatia,2021-03-19,322,210,377
Croatia,2021-03-20,318,206,374
Croatia,2021-03-21,315,202,372
Cuba,2021-02-19,744,678,868
Cuba,2021-02-20,733,664,867
Cuba,2021-02-21,723,650,865
Cuba,2021-02-22,713,637,863
Cuba,2021-02-23,703,623,861
Cuba,2021-02-24,693,610,859
Cuba,2021-02-25,683,597,857
Cuba,2021-02-26,673,584,854
Cuba,2021-02-27,663,571,852
Cuba,2021-02-28,653,559,849
Cuba,2021-03-01,643,547,846
Cuba,2021-03-02,633,535,844
Cuba,2021-03-03,624,523,841
Cuba,2021-03-04,614,511,837
Cuba,2021-03-05,604,499,834
Cuba,2021-03-06,595,488,831
Cuba,2021-03-07,585,477,827
Cuba,2021-03-08,576,466,824
Cuba,2021-03-09,566,455,820
Cuba,2021-03-10,557,444,817
Cuba,2021-03-11,548,434,813
Cuba,2021-03-12,539,423,809
Cuba,2021-03-13,530,413,805
Cuba,2021-03-14,521,403,800
Cuba,2021-03-15,512,394,796
Cuba,2021-03-16,503,384,792
Cuba,2021-03-17,494,375,787
Cuba,2021-03-18,485,365,783
Cuba,2021-03-19,477,356,778
Cuba,2021-03-20,468,348,773
Cuba,2021-03-21,460,339,769
Cyprus,2021-02-19,130,125,145
Cyprus,2021-02-20,131,125,146
Cyprus,2021-02-21,131,124,148
Cyprus,2021-02-22,131,124,149
Cyprus,2021-02-23,131,124,150
Cyprus,2021-02-24,131,123,152
Cyprus,2021-02-25,131,123,153
Cyprus,2021-02-26,131,123,154
Cyprus,2021-02-27,131,122,156
Cyprus,2021-02-28,131,122,157
Cyprus,2021-03-01,131,122,158
Cyprus,2021-03-02,131,121,160
Cyprus,2021-03-03,131,121,161
Cyprus,2021-03-04,131,120,162
Cyprus,2021-03-05,131,120,163
Cyprus,2021-03-06,131,119,165
Cyprus,2021-03-07,131,119,166
Cyprus,2021-03-08,131,118,167
Cyprus,2021-03-09,131,118,168
Cyprus,2021-03-10,130,117,169
Cyprus,2021-03-11,130,117,170
Cyprus,2021-03-12,130,116,171
Cyprus,2021-03-13,130,115,172
Cyprus,2021-03-14,130,115,174
Cyprus,2021-03-15,129,114,175
Cyprus,2021-03-16,129,113,176
Cyprus,2021-03-17,129,113,177
Cyprus,2021-03-18,128,112,178
Cyprus,2021-03-19,128,111,179
Cyprus,2021-03-20,128,111,179
Cyprus,2021-03-21,127,110,180
Czech Republic,2021-02-19,6788,5309,7094
Czech Republic,2021-02-20,6752,5183,7081
Czech Republic,2021-02-21,6716,5058,7067
Czech Republic,2021-02-22,6678,4936,7051
Czech Republic,2021-02-23,6640,4816,7035
Czech Republic,2021-02-24,6601,4698,7018
Czech Republic,2021-02-25,6562,4582,6999
Czech Republic,2021-02-26,6521,4469,6980
Czech Republic,2021-02-27,6480,4357,6960
Czech Republic,2021-02-28,6438,4248,6938
Czech Republic,2021-03-01,6396,4141,6916
Czech Republic,2021-03-02,6352,4036,6892
Czech Republic,2021-03-03,6309,3933,6868
Czech Republic,2021-03-04,6264,3832,6843
Czech Republic,2021-03-05,6219,3734,6817
Czech Republic,2021-03-06,6173,3637,6790
Czech Republic,2021-03-07,6127,3542,6762
Czech Republic,2021-03-08,6080,3449,6733
Czech Republic,2021-03-09,6033,3358,6703
Czech Republic,2021-03-10,5985,3269,6673
Czech Republic,2021-03-11,5936,3182,6641
Czech Republic,2021-03-12,5887,3097,6609
Czech Republic,2021-03-13,5838,3013,6576
Czech Republic,2021-03-14,5788,2931,6542
Czech Republic,2021-03-15,5738,2851,6507
Czech Republic,2021-03-16,5687,2773,6471
Czech Republic,2021-03-17,5636,2697,6435
Czech Republic,2021-03-18,5585,2622,6398
Czech Republic,2021-03-19,5533,2549,6360
Czech Republic,2021-03-20,5480,2478,6322
Czech Republic,2021-03-21,5428,2408,6282
Democratic Republic of Congo,2021-02-19,162,133,187
Democratic Republic of Congo,2021-02-20,166,134,194
Democratic Republic of Congo,2021-02-21,170,135,200
Democratic Republic of Congo,2021-02-22,174,136,207
Democratic Republic of Congo,2021-02-23,178,137,214
Democratic Republic of Congo,2021-02-24,182,138,221
Democratic Republic of Congo,2021-02-25,186,140,229
Democratic Republic of Congo,2021-02-26,190,141,236
Democratic Republic of Congo,2021-02-27,194,142,244
Democratic Republic of Congo,2021-02-28,198,143,252
Democratic Republic of Congo,2021-03-01,203,144,261
Democratic Republic of Congo,2021-03-02,207,145,269
Democratic Republic of Congo,2021-03-03,212,146,278
Democratic Republic of Congo,2021-03-04,216,147,287
Democratic Republic of Congo,2021-03-05,221,148,296
Democratic Republic of Congo,2021-03-06,225,150,306
Democratic Republic of Congo,2021-03-07,230,151,316
Democratic Republic of Congo,2021-03-08,235,152,326
Democratic Republic of Congo,2021-03-09,240,153,336
Democratic Republic of Congo,2021-03-10,245,154,347
Democratic Republic of Congo,2021-03-11,250,155,357
